Type,Iterations,Time,OptIterations,Discount,Epsilon,SCost,NegTerm,PosTerm,KeyLoss
value,64,0.004841,31,0.999999,1e-06,-0.04,-1,4.95,0.5
value,64,0.004881,31,0.999999,1e-06,-0.04,-1,4.96,0.5
value,64,0.004475,31,0.999999,1e-06,-0.04,-1,4.97,0.5
value,64,0.004914,31,0.999999,1e-06,-0.04,-1,4.98,0.5
value,64,0.004814,31,0.999999,1e-06,-0.04,-1,4.99,0.5
value,64,0.004569,31,0.999999,1e-06,-0.04,-1,5,0.5
value,64,0.004385,31,0.999999,1e-06,-0.04,-1,5.01,0.5
value,64,0.004036,31,0.999999,1e-06,-0.04,-1,5.02,0.5
value,64,0.005395,31,0.999999,1e-06,-0.04,-1,5.03,0.5
value,64,0.00433,31,0.999999,1e-06,-0.04,-1,5.04,0.5
value,64,0.004143,31,0.999999,1e-06,-0.04,-1,5.05,0.5
value,64,0.00473,31,0.999999,1e-06,-0.04,-1,5.06,0.5
value,64,0.005013,31,0.999999,1e-06,-0.04,-1,5.07,0.5
value,64,0.005835,31,0.999999,1e-06,-0.04,-1,5.08,0.5
value,64,0.005004,31,0.999999,1e-06,-0.04,-1,5.09,0.5
value,64,0.004482,31,0.999999,1e-06,-0.04,-1,5.1,0.5
value,64,0.00484,31,0.999999,1e-06,-0.04,-1,5.11,0.5
value,64,0.004313,31,0.999999,1e-06,-0.04,-1,5.12,0.5
value,64,0.004323,31,0.999999,1e-06,-0.04,-1,5.13,0.5
value,64,0.00447,31,0.999999,1e-06,-0.04,-1,5.14,0.5
value,64,0.004027,31,0.999999,1e-06,-0.04,-1,5.15,0.5
value,64,0.004033,31,0.999999,1e-06,-0.04,-1,5.16,0.5
value,64,0.004343,31,0.999999,1e-06,-0.04,-1,5.17,0.5
value,64,0.004276,31,0.999999,1e-06,-0.04,-1,5.18,0.5
value,64,0.003933,31,0.999999,1e-06,-0.04,-1,5.19,0.5
value,64,0.00397,31,0.999999,1e-06,-0.04,-1,5.2,0.5
value,64,0.004429,31,0.999999,1e-06,-0.04,-1,5.21,0.5
value,64,0.005562,31,0.999999,1e-06,-0.04,-1,5.22,0.5
value,64,0.006994,31,0.999999,1e-06,-0.04,-1,5.23,0.5
value,64,0.004261,31,0.999999,1e-06,-0.04,-1,5.24,0.5
value,64,0.004075,31,0.999999,1e-06,-0.04,-1,5.25,0.5
value,64,0.00417,31,0.999999,1e-06,-0.04,-1,5.26,0.5
value,64,0.004935,31,0.999999,1e-06,-0.04,-1,5.27,0.5
value,64,0.004497,31,0.999999,1e-06,-0.04,-1,5.28,0.5
value,64,0.004168,31,0.999999,1e-06,-0.04,-1,5.29,0.5
value,64,0.004033,31,0.999999,1e-06,-0.04,-1,5.3,0.5
value,64,0.004829,31,0.999999,1e-06,-0.04,-1,5.31,0.5
value,64,0.005898,31,0.999999,1e-06,-0.04,-1,5.32,0.5
value,64,0.004303,31,0.999999,1e-06,-0.04,-1,5.33,0.5
value,64,0.00415,31,0.999999,1e-06,-0.04,-1,5.34,0.5
value,64,0.004013,31,0.999999,1e-06,-0.04,-1,5.35,0.5
value,64,0.004155,31,0.999999,1e-06,-0.04,-1,5.36,0.5
value,64,0.004032,31,0.999999,1e-06,-0.04,-1,5.37,0.5
value,64,0.004416,31,0.999999,1e-06,-0.04,-1,5.38,0.5
value,64,0.004267,31,0.999999,1e-06,-0.04,-1,5.39,0.5
value,64,0.003931,31,0.999999,1e-06,-0.04,-1,5.4,0.5
value,64,0.00387,31,0.999999,1e-06,-0.04,-1,5.41,0.5
value,64,0.004231,31,0.999999,1e-06,-0.04,-1,5.42,0.5
value,64,0.004772,31,0.999999,1e-06,-0.04,-1,5.43,0.5
value,64,0.004118,31,0.999999,1e-06,-0.04,-1,5.44,0.5
value,64,0.004821,31,0.999999,1e-06,-0.04,-1,5.45,0.5
value,64,0.003881,31,0.999999,1e-06,-0.04,-1,5.46,0.5
value,64,0.004024,31,0.999999,1e-06,-0.04,-1,5.47,0.5
value,64,0.004422,31,0.999999,1e-06,-0.04,-1,5.48,0.5
value,64,0.004899,31,0.999999,1e-06,-0.04,-1,5.49,0.5
value,64,0.006494,31,0.999999,1e-06,-0.04,-1,5.5,0.5
value,64,0.004935,31,0.999999,1e-06,-0.04,-1,5.51,0.5
value,64,0.004734,31,0.999999,1e-06,-0.04,-1,5.52,0.5
value,64,0.004696,31,0.999999,1e-06,-0.04,-1,5.53,0.5
value,64,0.004326,31,0.999999,1e-06,-0.04,-1,5.54,0.5
value,64,0.004506,31,0.999999,1e-06,-0.04,-1,5.55,0.5
value,64,0.004632,31,0.999999,1e-06,-0.04,-1,5.56,0.5
value,64,0.005209,31,0.999999,1e-06,-0.04,-1,5.57,0.5
value,64,0.004588,31,0.999999,1e-06,-0.04,-1,5.58,0.5
value,64,0.004837,31,0.999999,1e-06,-0.04,-1,5.59,0.5
value,64,0.004238,31,0.999999,1e-06,-0.04,-1,5.6,0.5
value,64,0.004376,31,0.999999,1e-06,-0.04,-1,5.61,0.5
value,64,0.005544,31,0.999999,1e-06,-0.04,-1,5.62,0.5
value,64,0.00463,31,0.999999,1e-06,-0.04,-1,5.63,0.5
value,64,0.005169,31,0.999999,1e-06,-0.04,-1,5.64,0.5
value,64,0.004544,31,0.999999,1e-06,-0.04,-1,5.65,0.5
value,64,0.005627,31,0.999999,1e-06,-0.04,-1,5.66,0.5
value,64,0.005307,31,0.999999,1e-06,-0.04,-1,5.67,0.5
value,64,0.004695,31,0.999999,1e-06,-0.04,-1,5.68,0.5
value,64,0.00452,31,0.999999,1e-06,-0.04,-1,5.69,0.5
value,64,0.004111,31,0.999999,1e-06,-0.04,-1,5.7,0.5
value,64,0.00403,31,0.999999,1e-06,-0.04,-1,5.71,0.5
value,64,0.004118,31,0.999999,1e-06,-0.04,-1,5.72,0.5
value,64,0.00495,31,0.999999,1e-06,-0.04,-1,5.73,0.5
value,64,0.004601,31,0.999999,1e-06,-0.04,-1,5.74,0.5
value,64,0.004607,31,0.999999,1e-06,-0.04,-1,5.75,0.5
value,64,0.00505,31,0.999999,1e-06,-0.04,-1,5.76,0.5
value,64,0.004349,31,0.999999,1e-06,-0.04,-1,5.77,0.5
value,64,0.004024,31,0.999999,1e-06,-0.04,-1,5.78,0.5
value,64,0.005322,31,0.999999,1e-06,-0.04,-1,5.79,0.5
value,64,0.004333,31,0.999999,1e-06,-0.04,-1,5.8,0.5
value,64,0.004028,31,0.999999,1e-06,-0.04,-1,5.81,0.5
value,64,0.004085,31,0.999999,1e-06,-0.04,-1,5.82,0.5
value,64,0.005086,31,0.999999,1e-06,-0.04,-1,5.83,0.5
value,64,0.006666,31,0.999999,1e-06,-0.04,-1,5.84,0.5
value,64,0.004317,31,0.999999,1e-06,-0.04,-1,5.85,0.5
value,64,0.004065,31,0.999999,1e-06,-0.04,-1,5.86,0.5
value,64,0.004221,31,0.999999,1e-06,-0.04,-1,5.87,0.5
value,64,0.004061,31,0.999999,1e-06,-0.04,-1,5.88,0.5
value,64,0.004218,31,0.999999,1e-06,-0.04,-1,5.89,0.5
value,64,0.004052,31,0.999999,1e-06,-0.04,-1,5.9,0.5
value,64,0.004326,31,0.999999,1e-06,-0.04,-1,5.91,0.5
value,64,0.004572,31,0.999999,1e-06,-0.04,-1,5.92,0.5
value,64,0.004023,31,0.999999,1e-06,-0.04,-1,5.93,0.5
value,64,0.004386,31,0.999999,1e-06,-0.04,-1,5.94,0.5
value,64,0.004747,31,0.999999,1e-06,-0.04,-1,5.95,0.5
value,64,0.005935,31,0.999999,1e-06,-0.04,-1,5.96,0.5
value,64,0.004605,31,0.999999,1e-06,-0.04,-1,5.97,0.5
value,64,0.004078,31,0.999999,1e-06,-0.04,-1,5.98,0.5
value,64,0.00519,31,0.999999,1e-06,-0.04,-1,5.99,0.5
value,64,0.004607,31,0.999999,1e-06,-0.04,-1,6,0.5
value,64,0.006872,31,0.999999,1e-06,-0.04,-1,6.01,0.5
value,64,0.0066,31,0.999999,1e-06,-0.04,-1,6.02,0.5
value,64,0.006341,31,0.999999,1e-06,-0.04,-1,6.03,0.5
value,64,0.006166,31,0.999999,1e-06,-0.04,-1,6.04,0.5
value,64,0.004956,31,0.999999,1e-06,-0.04,-1,6.05,0.5
value,64,0.00426,31,0.999999,1e-06,-0.04,-1,6.06,0.5
value,64,0.003846,31,0.999999,1e-06,-0.04,-1,6.07,0.5
value,64,0.004924,31,0.999999,1e-06,-0.04,-1,6.08,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,6.09,0.5
value,64,0.004754,31,0.999999,1e-06,-0.04,-1,6.1,0.5
value,64,0.003891,31,0.999999,1e-06,-0.04,-1,6.11,0.5
value,64,0.003977,31,0.999999,1e-06,-0.04,-1,6.12,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,6.13,0.5
value,64,0.005266,31,0.999999,1e-06,-0.04,-1,6.14,0.5
value,64,0.004932,31,0.999999,1e-06,-0.04,-1,6.15,0.5
value,64,0.004772,31,0.999999,1e-06,-0.04,-1,6.16,0.5
value,64,0.004864,31,0.999999,1e-06,-0.04,-1,6.17,0.5
value,64,0.004388,31,0.999999,1e-06,-0.04,-1,6.18,0.5
value,64,0.004095,31,0.999999,1e-06,-0.04,-1,6.19,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,6.2,0.5
value,64,0.005455,31,0.999999,1e-06,-0.04,-1,6.21,0.5
value,64,0.004844,31,0.999999,1e-06,-0.04,-1,6.22,0.5
value,64,0.004721,31,0.999999,1e-06,-0.04,-1,6.23,0.5
value,64,0.004316,31,0.999999,1e-06,-0.04,-1,6.24,0.5
value,64,0.003893,31,0.999999,1e-06,-0.04,-1,6.25,0.5
value,64,0.003982,31,0.999999,1e-06,-0.04,-1,6.26,0.5
value,64,0.003925,31,0.999999,1e-06,-0.04,-1,6.27,0.5
value,64,0.00393,31,0.999999,1e-06,-0.04,-1,6.28,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,6.29,0.5
value,64,0.003997,31,0.999999,1e-06,-0.04,-1,6.3,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,6.31,0.5
value,64,0.003948,31,0.999999,1e-06,-0.04,-1,6.32,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,6.33,0.5
value,64,0.004034,31,0.999999,1e-06,-0.04,-1,6.34,0.5
value,64,0.003818,31,0.999999,1e-06,-0.04,-1,6.35,0.5
value,64,0.004017,31,0.999999,1e-06,-0.04,-1,6.36,0.5
value,64,0.00389,31,0.999999,1e-06,-0.04,-1,6.37,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,6.38,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,6.39,0.5
value,64,0.003994,31,0.999999,1e-06,-0.04,-1,6.4,0.5
value,64,0.004019,31,0.999999,1e-06,-0.04,-1,6.41,0.5
value,64,0.003885,31,0.999999,1e-06,-0.04,-1,6.42,0.5
value,64,0.003799,31,0.999999,1e-06,-0.04,-1,6.43,0.5
value,64,0.003977,31,0.999999,1e-06,-0.04,-1,6.44,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,6.45,0.5
value,64,0.004092,31,0.999999,1e-06,-0.04,-1,6.46,0.5
value,64,0.003813,31,0.999999,1e-06,-0.04,-1,6.47,0.5
value,64,0.004913,31,0.999999,1e-06,-0.04,-1,6.48,0.5
value,64,0.005396,31,0.999999,1e-06,-0.04,-1,6.49,0.5
value,64,0.004848,31,0.999999,1e-06,-0.04,-1,6.5,0.5
value,64,0.005067,31,0.999999,1e-06,-0.04,-1,6.51,0.5
value,64,0.004388,31,0.999999,1e-06,-0.04,-1,6.52,0.5
value,64,0.005055,31,0.999999,1e-06,-0.04,-1,6.53,0.5
value,64,0.004483,31,0.999999,1e-06,-0.04,-1,6.54,0.5
value,64,0.004501,31,0.999999,1e-06,-0.04,-1,6.55,0.5
value,64,0.005168,31,0.999999,1e-06,-0.04,-1,6.56,0.5
value,64,0.004813,31,0.999999,1e-06,-0.04,-1,6.57,0.5
value,64,0.004665,31,0.999999,1e-06,-0.04,-1,6.58,0.5
value,64,0.004954,31,0.999999,1e-06,-0.04,-1,6.59,0.5
value,64,0.004025,31,0.999999,1e-06,-0.04,-1,6.6,0.5
value,64,0.004728,31,0.999999,1e-06,-0.04,-1,6.61,0.5
value,64,0.005352,31,0.999999,1e-06,-0.04,-1,6.62,0.5
value,64,0.004901,31,0.999999,1e-06,-0.04,-1,6.63,0.5
value,64,0.004961,31,0.999999,1e-06,-0.04,-1,6.64,0.5
value,64,0.004967,31,0.999999,1e-06,-0.04,-1,6.65,0.5
value,64,0.005019,31,0.999999,1e-06,-0.04,-1,6.66,0.5
value,64,0.00488,31,0.999999,1e-06,-0.04,-1,6.67,0.5
value,64,0.004059,31,0.999999,1e-06,-0.04,-1,6.68,0.5
value,64,0.004033,31,0.999999,1e-06,-0.04,-1,6.69,0.5
value,64,0.006276,31,0.999999,1e-06,-0.04,-1,6.7,0.5
value,64,0.005362,31,0.999999,1e-06,-0.04,-1,6.71,0.5
value,64,0.004205,31,0.999999,1e-06,-0.04,-1,6.72,0.5
value,64,0.00491,31,0.999999,1e-06,-0.04,-1,6.73,0.5
value,64,0.004117,31,0.999999,1e-06,-0.04,-1,6.74,0.5
value,64,0.004052,31,0.999999,1e-06,-0.04,-1,6.75,0.5
value,64,0.005172,31,0.999999,1e-06,-0.04,-1,6.76,0.5
value,64,0.006628,31,0.999999,1e-06,-0.04,-1,6.77,0.5
value,64,0.004855,31,0.999999,1e-06,-0.04,-1,6.78,0.5
value,64,0.004034,31,0.999999,1e-06,-0.04,-1,6.79,0.5
value,64,0.005057,31,0.999999,1e-06,-0.04,-1,6.8,0.5
value,64,0.006358,31,0.999999,1e-06,-0.04,-1,6.81,0.5
value,64,0.004623,31,0.999999,1e-06,-0.04,-1,6.82,0.5
value,64,0.005102,31,0.999999,1e-06,-0.04,-1,6.83,0.5
value,64,0.004552,31,0.999999,1e-06,-0.04,-1,6.84,0.5
value,64,0.004215,31,0.999999,1e-06,-0.04,-1,6.85,0.5
value,64,0.00442,31,0.999999,1e-06,-0.04,-1,6.86,0.5
value,64,0.004805,31,0.999999,1e-06,-0.04,-1,6.87,0.5
value,64,0.006149,31,0.999999,1e-06,-0.04,-1,6.88,0.5
value,64,0.004767,31,0.999999,1e-06,-0.04,-1,6.89,0.5
value,64,0.004466,31,0.999999,1e-06,-0.04,-1,6.9,0.5
value,64,0.004608,31,0.999999,1e-06,-0.04,-1,6.91,0.5
value,64,0.004265,31,0.999999,1e-06,-0.04,-1,6.92,0.5
value,64,0.004398,31,0.999999,1e-06,-0.04,-1,6.93,0.5
value,64,0.004291,31,0.999999,1e-06,-0.04,-1,6.94,0.5
value,64,0.004338,31,0.999999,1e-06,-0.04,-1,6.95,0.5
value,64,0.004568,31,0.999999,1e-06,-0.04,-1,6.96,0.5
value,64,0.004289,31,0.999999,1e-06,-0.04,-1,6.97,0.5
value,64,0.004367,31,0.999999,1e-06,-0.04,-1,6.98,0.5
value,64,0.004889,31,0.999999,1e-06,-0.04,-1,6.99,0.5
value,64,0.004491,31,0.999999,1e-06,-0.04,-1,7,0.5
value,64,0.004639,31,0.999999,1e-06,-0.04,-1,7.01,0.5
value,64,0.004664,31,0.999999,1e-06,-0.04,-1,7.02,0.5
value,64,0.004061,31,0.999999,1e-06,-0.04,-1,7.03,0.5
value,64,0.004788,31,0.999999,1e-06,-0.04,-1,7.04,0.5
value,64,0.004026,31,0.999999,1e-06,-0.04,-1,7.05,0.5
value,64,0.004402,31,0.999999,1e-06,-0.04,-1,7.06,0.5
value,64,0.004128,31,0.999999,1e-06,-0.04,-1,7.07,0.5
value,64,0.004126,31,0.999999,1e-06,-0.04,-1,7.08,0.5
value,64,0.004043,31,0.999999,1e-06,-0.04,-1,7.09,0.5
value,64,0.004592,31,0.999999,1e-06,-0.04,-1,7.1,0.5
value,64,0.004033,31,0.999999,1e-06,-0.04,-1,7.11,0.5
value,64,0.004903,31,0.999999,1e-06,-0.04,-1,7.12,0.5
value,64,0.005452,31,0.999999,1e-06,-0.04,-1,7.13,0.5
value,64,0.004014,31,0.999999,1e-06,-0.04,-1,7.14,0.5
value,64,0.005442,31,0.999999,1e-06,-0.04,-1,7.15,0.5
value,64,0.006725,31,0.999999,1e-06,-0.04,-1,7.16,0.5
value,64,0.004455,31,0.999999,1e-06,-0.04,-1,7.17,0.5
value,64,0.004148,31,0.999999,1e-06,-0.04,-1,7.18,0.5
value,64,0.00383,31,0.999999,1e-06,-0.04,-1,7.19,0.5
value,64,0.004163,31,0.999999,1e-06,-0.04,-1,7.2,0.5
value,64,0.003893,31,0.999999,1e-06,-0.04,-1,7.21,0.5
value,64,0.004085,31,0.999999,1e-06,-0.04,-1,7.22,0.5
value,64,0.004928,31,0.999999,1e-06,-0.04,-1,7.23,0.5
value,64,0.005088,31,0.999999,1e-06,-0.04,-1,7.24,0.5
value,64,0.004074,31,0.999999,1e-06,-0.04,-1,7.25,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,7.26,0.5
value,64,0.00407,31,0.999999,1e-06,-0.04,-1,7.27,0.5
value,64,0.004118,31,0.999999,1e-06,-0.04,-1,7.28,0.5
value,64,0.00577,31,0.999999,1e-06,-0.04,-1,7.29,0.5
value,64,0.004785,31,0.999999,1e-06,-0.04,-1,7.3,0.5
value,64,0.004536,31,0.999999,1e-06,-0.04,-1,7.31,0.5
value,64,0.003963,31,0.999999,1e-06,-0.04,-1,7.32,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,7.33,0.5
value,64,0.004097,31,0.999999,1e-06,-0.04,-1,7.34,0.5
value,64,0.004314,31,0.999999,1e-06,-0.04,-1,7.35,0.5
value,64,0.003896,31,0.999999,1e-06,-0.04,-1,7.36,0.5
value,64,0.004067,31,0.999999,1e-06,-0.04,-1,7.37,0.5
value,64,0.004097,31,0.999999,1e-06,-0.04,-1,7.38,0.5
value,64,0.004109,31,0.999999,1e-06,-0.04,-1,7.39,0.5
value,64,0.003916,31,0.999999,1e-06,-0.04,-1,7.4,0.5
value,64,0.003884,31,0.999999,1e-06,-0.04,-1,7.41,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,7.42,0.5
value,64,0.004013,31,0.999999,1e-06,-0.04,-1,7.43,0.5
value,64,0.003911,31,0.999999,1e-06,-0.04,-1,7.44,0.5
value,64,0.003911,31,0.999999,1e-06,-0.04,-1,7.45,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,7.46,0.5
value,64,0.004191,31,0.999999,1e-06,-0.04,-1,7.47,0.5
value,64,0.003907,31,0.999999,1e-06,-0.04,-1,7.48,0.5
value,64,0.003912,31,0.999999,1e-06,-0.04,-1,7.49,0.5
value,64,0.003868,31,0.999999,1e-06,-0.04,-1,7.5,0.5
value,64,0.004154,31,0.999999,1e-06,-0.04,-1,7.51,0.5
value,64,0.003918,31,0.999999,1e-06,-0.04,-1,7.52,0.5
value,64,0.004761,31,0.999999,1e-06,-0.04,-1,7.53,0.5
value,64,0.004448,31,0.999999,1e-06,-0.04,-1,7.54,0.5
value,64,0.004161,31,0.999999,1e-06,-0.04,-1,7.55,0.5
value,64,0.003867,31,0.999999,1e-06,-0.04,-1,7.56,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,7.57,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,7.58,0.5
value,64,0.004144,31,0.999999,1e-06,-0.04,-1,7.59,0.5
value,64,0.003861,31,0.999999,1e-06,-0.04,-1,7.6,0.5
value,64,0.004851,31,0.999999,1e-06,-0.04,-1,7.61,0.5
value,64,0.005125,31,0.999999,1e-06,-0.04,-1,7.62,0.5
value,64,0.004156,31,0.999999,1e-06,-0.04,-1,7.63,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,7.64,0.5
value,64,0.005594,31,0.999999,1e-06,-0.04,-1,7.65,0.5
value,64,0.004833,31,0.999999,1e-06,-0.04,-1,7.66,0.5
value,64,0.004746,31,0.999999,1e-06,-0.04,-1,7.67,0.5
value,64,0.0043,31,0.999999,1e-06,-0.04,-1,7.68,0.5
value,64,0.003959,31,0.999999,1e-06,-0.04,-1,7.69,0.5
value,64,0.004079,31,0.999999,1e-06,-0.04,-1,7.7,0.5
value,64,0.003889,31,0.999999,1e-06,-0.04,-1,7.71,0.5
value,64,0.004896,31,0.999999,1e-06,-0.04,-1,7.72,0.5
value,64,0.005106,31,0.999999,1e-06,-0.04,-1,7.73,0.5
value,64,0.004677,31,0.999999,1e-06,-0.04,-1,7.74,0.5
value,64,0.004054,31,0.999999,1e-06,-0.04,-1,7.75,0.5
value,64,0.003857,31,0.999999,1e-06,-0.04,-1,7.76,0.5
value,64,0.003888,31,0.999999,1e-06,-0.04,-1,7.77,0.5
value,64,0.004008,31,0.999999,1e-06,-0.04,-1,7.78,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,7.79,0.5
value,64,0.003881,31,0.999999,1e-06,-0.04,-1,7.8,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,7.81,0.5
value,64,0.004942,31,0.999999,1e-06,-0.04,-1,7.82,0.5
value,64,0.003905,31,0.999999,1e-06,-0.04,-1,7.83,0.5
value,64,0.005944,31,0.999999,1e-06,-0.04,-1,7.84,0.5
value,64,0.005189,31,0.999999,1e-06,-0.04,-1,7.85,0.5
value,64,0.004613,31,0.999999,1e-06,-0.04,-1,7.86,0.5
value,64,0.004015,31,0.999999,1e-06,-0.04,-1,7.87,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,7.88,0.5
value,64,0.003871,31,0.999999,1e-06,-0.04,-1,7.89,0.5
value,64,0.003842,31,0.999999,1e-06,-0.04,-1,7.9,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,7.91,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,7.92,0.5
value,64,0.003872,31,0.999999,1e-06,-0.04,-1,7.93,0.5
value,64,0.003811,31,0.999999,1e-06,-0.04,-1,7.94,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,7.95,0.5
value,64,0.003788,31,0.999999,1e-06,-0.04,-1,7.96,0.5
value,64,0.003869,31,0.999999,1e-06,-0.04,-1,7.97,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,7.98,0.5
value,64,0.003903,31,0.999999,1e-06,-0.04,-1,7.99,0.5
value,64,0.003787,31,0.999999,1e-06,-0.04,-1,8,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,8.01,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,8.02,0.5
value,64,0.0043,31,0.999999,1e-06,-0.04,-1,8.03,0.5
value,64,0.005536,31,0.999999,1e-06,-0.04,-1,8.04,0.5
value,64,0.004656,31,0.999999,1e-06,-0.04,-1,8.05,0.5
value,64,0.004184,31,0.999999,1e-06,-0.04,-1,8.06,0.5
value,64,0.004149,31,0.999999,1e-06,-0.04,-1,8.07,0.5
value,64,0.003899,31,0.999999,1e-06,-0.04,-1,8.08,0.5
value,64,0.003833,31,0.999999,1e-06,-0.04,-1,8.09,0.5
value,64,0.00453,31,0.999999,1e-06,-0.04,-1,8.1,0.5
value,64,0.005334,31,0.999999,1e-06,-0.04,-1,8.11,0.5
value,64,0.004643,31,0.999999,1e-06,-0.04,-1,8.12,0.5
value,64,0.00406,31,0.999999,1e-06,-0.04,-1,8.13,0.5
value,64,0.003862,31,0.999999,1e-06,-0.04,-1,8.14,0.5
value,64,0.004083,31,0.999999,1e-06,-0.04,-1,8.15,0.5
value,64,0.003953,31,0.999999,1e-06,-0.04,-1,8.16,0.5
value,64,0.0038,31,0.999999,1e-06,-0.04,-1,8.17,0.5
value,64,0.003903,31,0.999999,1e-06,-0.04,-1,8.18,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,8.19,0.5
value,64,0.003934,31,0.999999,1e-06,-0.04,-1,8.2,0.5
value,64,0.003801,31,0.999999,1e-06,-0.04,-1,8.21,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,8.22,0.5
value,64,0.003795,31,0.999999,1e-06,-0.04,-1,8.23,0.5
value,64,0.003851,31,0.999999,1e-06,-0.04,-1,8.24,0.5
value,64,0.003796,31,0.999999,1e-06,-0.04,-1,8.25,0.5
value,64,0.003894,31,0.999999,1e-06,-0.04,-1,8.26,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,8.27,0.5
value,64,0.003865,31,0.999999,1e-06,-0.04,-1,8.28,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,8.29,0.5
value,64,0.005685,31,0.999999,1e-06,-0.04,-1,8.3,0.5
value,64,0.006348,31,0.999999,1e-06,-0.04,-1,8.31,0.5
value,64,0.004168,31,0.999999,1e-06,-0.04,-1,8.32,0.5
value,64,0.003853,31,0.999999,1e-06,-0.04,-1,8.33,0.5
value,64,0.004563,31,0.999999,1e-06,-0.04,-1,8.34,0.5
value,64,0.004467,31,0.999999,1e-06,-0.04,-1,8.35,0.5
value,64,0.003959,31,0.999999,1e-06,-0.04,-1,8.36,0.5
value,64,0.003821,31,0.999999,1e-06,-0.04,-1,8.37,0.5
value,64,0.003841,31,0.999999,1e-06,-0.04,-1,8.38,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,8.39,0.5
value,64,0.003809,31,0.999999,1e-06,-0.04,-1,8.4,0.5
value,64,0.005406,31,0.999999,1e-06,-0.04,-1,8.41,0.5
value,64,0.004853,31,0.999999,1e-06,-0.04,-1,8.42,0.5
value,64,0.004386,31,0.999999,1e-06,-0.04,-1,8.43,0.5
value,64,0.004026,31,0.999999,1e-06,-0.04,-1,8.44,0.5
value,64,0.003797,31,0.999999,1e-06,-0.04,-1,8.45,0.5
value,64,0.00388,31,0.999999,1e-06,-0.04,-1,8.46,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,8.47,0.5
value,64,0.003864,31,0.999999,1e-06,-0.04,-1,8.48,0.5
value,64,0.003856,31,0.999999,1e-06,-0.04,-1,8.49,0.5
value,64,0.003916,31,0.999999,1e-06,-0.04,-1,8.5,0.5
value,64,0.003798,31,0.999999,1e-06,-0.04,-1,8.51,0.5
value,64,0.003857,31,0.999999,1e-06,-0.04,-1,8.52,0.5
value,64,0.00381,31,0.999999,1e-06,-0.04,-1,8.53,0.5
value,64,0.003855,31,0.999999,1e-06,-0.04,-1,8.54,0.5
value,64,0.003791,31,0.999999,1e-06,-0.04,-1,8.55,0.5
value,64,0.00384,31,0.999999,1e-06,-0.04,-1,8.56,0.5
value,64,0.004074,31,0.999999,1e-06,-0.04,-1,8.57,0.5
value,64,0.004928,31,0.999999,1e-06,-0.04,-1,8.58,0.5
value,64,0.005496,31,0.999999,1e-06,-0.04,-1,8.59,0.5
value,64,0.004826,31,0.999999,1e-06,-0.04,-1,8.6,0.5
value,64,0.00442,31,0.999999,1e-06,-0.04,-1,8.61,0.5
value,64,0.003925,31,0.999999,1e-06,-0.04,-1,8.62,0.5
value,64,0.003847,31,0.999999,1e-06,-0.04,-1,8.63,0.5
value,64,0.003812,31,0.999999,1e-06,-0.04,-1,8.64,0.5
value,64,0.00387,31,0.999999,1e-06,-0.04,-1,8.65,0.5
value,64,0.003789,31,0.999999,1e-06,-0.04,-1,8.66,0.5
value,64,0.003861,31,0.999999,1e-06,-0.04,-1,8.67,0.5
value,64,0.003874,31,0.999999,1e-06,-0.04,-1,8.68,0.5
value,64,0.003807,31,0.999999,1e-06,-0.04,-1,8.69,0.5
value,64,0.003885,31,0.999999,1e-06,-0.04,-1,8.7,0.5
value,64,0.00379,31,0.999999,1e-06,-0.04,-1,8.71,0.5
